iter	Passed	Remaining
492	376	5887
493	377	5884
494	378	5881
495	378	5878
496	379	5873
497	380	5870
498	380	5868
499	381	5865
500	381	5861
501	382	5863
502	383	5860
503	384	5859
504	384	5858
505	385	5857
506	386	5855
507	386	5851
508	387	5850
509	388	5851
510	389	5847
511	389	5846
512	390	5847
513	391	5844
514	391	5843
515	392	5841
516	393	5840
517	394	5839
518	394	5836
519	395	5836
520	396	5835
521	396	5832
522	397	5831
523	398	5830
524	399	5829
525	399	5826
526	400	5825
527	401	5822
528	401	5819
529	402	5817
530	403	5816
531	403	5813
532	404	5811
533	405	5808
534	405	5807
535	406	5806
536	407	5804
537	407	5802
538	408	5803
539	409	5804
540	410	5802
541	411	5802
542	411	5801
543	412	5799
544	413	5798
545	414	5797
546	414	5796
547	415	5796
548	416	5795
549	416	5793
550	417	5791
551	418	5790
552	419	5789
553	419	5789
554	420	5786
555	421	5786
556	422	5785
557	422	5783
558	423	5783
559	424	5783
560	425	5781
561	425	5780
562	426	5779
563	427	5778
564	427	5775
565	428	5773
566	429	5775
567	430	5780
568	431	5780
569	431	5776
570	432	5774
571	433	5773
572	434	5772
573	434	5770
574	435	5768
575	435	5764
576	436	5762
577	437	5763
578	438	5764
579	439	5761
580	440	5764
581	440	5762
582	441	5761
583	442	5760
584	442	5760
585	443	5757
586	444	5754
587	444	5752
588	445	5752
589	446	5753
590	447	5753
591	448	5751
592	448	5748
593	449	5751
594	450	5752
595	451	5749
596	451	5746
597	452	5746
598	453	5744
599	453	5742
600	454	5742
601	455	5743
602	456	5742
603	457	5742
604	457	5741
605	458	5739
606	459	5738
607	459	5737
608	460	5736
609	461	5735
610	462	5735
611	462	5734
612	463	5732
613	464	5731
614	464	5728
615	465	5726
616	466	5725
617	467	5723
618	467	5724
619	468	5721
620	469	5718
621	469	5716
622	470	5714
623	471	5712
624	471	5710
625	472	5707
626	473	5707
627	473	5703
628	474	5700
629	474	5699
630	475	5698
631	476	5698
632	477	5697
633	477	5694
634	478	5692
635	478	5689
636	479	5686
637	480	5686
638	481	5685
639	481	5683
640	482	5681
641	483	5681
642	483	5678
643	484	5677
644	485	5676
645	485	5675
646	486	5674
647	487	5673
648	488	5676
649	489	5674
650	489	5673
651	490	5673
652	491	5674
653	492	5672
654	492	5671
655	493	5671
656	494	5670
657	495	5668
658	495	5665
659	496	5663
660	496	5660
661	497	5659
662	498	5657
663	498	5657
664	499	5657
665	500	5654
666	501	5656
667	502	5655
668	502	5653
669	503	5652
670	504	5650
671	504	5648
672	505	5648
673	506	5650
674	507	5652
675	509	5659
676	509	5658
677	510	5656
678	518	5734
679	519	5734
680	519	5732
681	520	5730
682	521	5728
683	521	5725
684	522	5726
685	523	5725
686	524	5724
687	524	5724
688	525	5726
689	526	5725
690	527	5723
691	528	5722
692	528	5722
693	529	5723
694	530	5723
695	531	5723
696	532	5722
697	532	5721
698	533	5723
699	534	5722
700	535	5720
701	536	5719
702	536	5718
703	537	5718
704	538	5716
705	538	5715
706	539	5714
707	540	5712
708	541	5710
709	541	5710
710	542	5708
711	543	5708
712	544	5707
713	544	5706
714	545	5704
715	546	5703
716	546	5701
717	547	5698
718	548	5697
719	548	5697
720	549	5698
721	550	5698
722	551	5698
723	552	5699
724	553	5701
725	554	5702
726	555	5702
727	556	5704
728	557	5704
729	558	5704
730	558	5703
731	559	5702
732	560	5700
733	560	5698
734	561	5697
735	562	5697
736	563	5696
737	563	5695
738	564	5696
739	565	5695
740	566	5696
741	567	5696
742	568	5696
743	569	5696
744	569	5695
745	570	5696
746	571	5695
747	572	5694
748	572	5692
749	573	5692
750	574	5691
751	575	5693
752	576	5692
753	576	5691
754	577	5690
755	578	5690
756	579	5694
757	581	5699
758	581	5698
759	582	5698
760	583	5699
761	584	5697
762	585	5697
763	585	5696
764	586	5696
765	587	5694
766	588	5693
767	588	5692
768	589	5690
769	590	5690
770	591	5690
771	592	5690
772	592	5689
773	593	5689
774	594	5687
775	594	5686
776	595	5686
777	596	5685
778	597	5685
779	598	5683
780	598	5682
781	599	5682
782	600	5681
783	601	5680
784	602	5681
785	602	5680
786	603	5679
787	604	5677
788	604	5674
789	605	5673
790	606	5674
791	607	5673
792	608	5678
793	609	5679
794	610	5680
795	611	5681
796	612	5681
797	613	5681
798	613	5680
799	614	5679
800	615	5677
801	615	5676
802	616	5674
803	617	5673
804	618	5671
805	619	5673
806	619	5672
807	620	5672
808	621	5673
809	622	5674
810	623	5673
811	624	5672
812	624	5671
813	625	5669
814	626	5667
815	626	5666
816	627	5667
817	628	5666
818	629	5667
819	630	5665
820	631	5667
821	632	5672
822	633	5674
823	634	5675
824	636	5679
825	637	5681
826	638	5684
827	639	5687
828	640	5688
829	641	5688
830	642	5689
831	643	5690
832	644	5689
833	644	5688
834	645	5686
835	646	5685
836	646	5685
837	647	5683
838	648	5684
839	649	5683
840	650	5684
841	651	5684
842	651	5683
843	652	5683
844	653	5684
845	654	5682
846	655	5681
847	655	5678
848	656	5679
849	657	5678
850	658	5676
851	658	5673
852	659	5671
853	660	5673
854	660	5672
855	661	5670
856	662	5668
857	662	5666
858	663	5665
859	664	5664
860	665	5663
861	665	5661
862	666	5660
863	667	5657
864	667	5656
865	668	5657
866	669	5655
867	670	5653
868	670	5651
869	671	5653
870	672	5651
871	673	5654
872	674	5652
873	674	5650
874	675	5652
875	676	5650
876	677	5648
877	677	5645
878	678	5645
879	679	5644
880	679	5642
881	680	5640
882	681	5639
883	682	5640
884	682	5638
885	683	5636
886	684	5634
887	684	5633
888	685	5631
889	686	5629
890	686	5628
891	687	5627
892	688	5627
893	689	5625
894	689	5624
895	690	5623
896	691	5621
897	691	5619
898	692	5617
899	693	5616
900	693	5614
901	694	5614
902	695	5612
903	696	5611
904	696	5608
905	697	5606
906	697	5603
907	698	5602
908	699	5602
909	699	5600
910	701	5602
911	701	5603
912	702	5603
913	703	5603
914	704	5601
915	705	5600
916	705	5599
917	706	5597
918	707	5596
919	707	5594
920	708	5592
921	709	5591
922	709	5590
923	710	5589
924	711	5587
925	712	5587
926	713	5588
927	713	5587
928	715	5592
929	717	5599
930	718	5601
931	719	5602
932	720	5605
933	721	5605
934	722	5606
935	723	5607
936	724	5608
937	725	5608
938	726	5608
939	726	5607
940	727	5605
941	728	5604
942	728	5603
943	729	5602
944	730	5602
945	731	5600
946	731	5599
947	732	5598
948	734	5602
949	734	5601
950	735	5599
951	736	5597
952	736	5595
953	737	5595
954	738	5593
955	738	5592
956	739	5589
957	739	5587
958	740	5586
959	741	5586
960	742	5586
961	743	5586
962	744	5585
963	744	5584
964	745	5582
965	746	5582
966	746	5580
967	747	5580
968	748	5578
969	749	5577
970	749	5576
971	750	5574
972	751	5572
973	751	5572
974	752	5571
975	753	5571
976	754	5570
977	754	5569
978	755	5568
979	756	5567
980	757	5566
981	757	5564
982	758	5564
983	759	5563
984	760	5562
985	760	5560
986	761	5558
987	762	5556
988	762	5555
989	763	5555
990	764	5554
991	765	5553
992	765	5553
993	766	5550
994	767	5550
995	768	5548
996	768	5547
997	769	5546
998	770	5544
999	770	5543
1000	771	5542
1001	772	5540
1002	772	5538
1003	773	5537
1004	774	5536
1005	774	5534
1006	775	5533
1007	776	5532
1008	777	5531
1009	777	5531
1010	778	5531
1011	779	5531
1012	780	5531
1013	781	5531
1014	782	5529
1015	782	5528
1016	783	5526
1017	784	5526
1018	784	5524
1019	785	5524
1020	786	5524
1021	787	5525
1022	788	5525
1023	789	5527
1024	790	5527
1025	791	5530
1026	792	5529
1027	793	5530
1028	794	5531
1029	795	5530
1030	796	5529
1031	796	5528
1032	797	5526
1033	798	5524
1034	798	5522
1035	799	5521
1036	800	5521
1037	800	5519
1038	801	5518
1039	802	5518
1040	803	5518
1041	804	5518
1042	805	5519
1043	806	5518
1044	806	5517
1045	807	5517
1046	808	5517
1047	809	5518
1048	810	5520
1049	811	5521
1050	812	5522
1051	814	5525
1052	815	5526
1053	816	5526
1054	817	5527
1055	818	5528
1056	819	5528
1057	820	5530
1058	821	5530
1059	821	5530
1060	822	5531
1061	823	5531
1062	824	5530
1063	825	5530
1064	826	5528
1065	826	5528
1066	827	5527
1067	828	5529
1068	830	5533
1069	832	5539
1070	833	5541
1071	834	5542
1072	835	5543
1073	836	5545
1074	837	5545
1075	839	5549
1076	839	5548
1077	840	5549
1078	841	5549
1079	842	5550
1080	844	5553
1081	845	5553
1082	845	5553
1083	846	5553
1084	847	5553
1085	848	5554
1086	849	5554
1087	850	5555
1088	851	5556
1089	852	5557
1090	853	5557
1091	854	5558
1092	855	5558
1093	856	5559
1094	857	5558
1095	858	5559
1096	859	5559
1097	860	5560
1098	861	5559
1099	862	5558
1100	862	5557
1101	863	5558
1102	864	5556
1103	865	5557
1104	866	5555
1105	866	5554
1106	867	5552
1107	868	5552
1108	868	5550
1109	869	5547
1110	870	5545
1111	870	5545
1112	871	5543
1113	872	5541
1114	873	5541
1115	873	5539
1116	874	5537
1117	874	5535
1118	875	5533
1119	875	5531
1120	876	5528
1121	877	5526
1122	877	5524
1123	878	5522
1124	879	5521
1125	879	5519
1126	880	5520
1127	881	5518
1128	882	5517
1129	882	5516
1130	883	5514
1131	883	5512
1132	884	5511
1133	885	5510
1134	885	5508
1135	886	5506
1136	887	5506
1137	888	5506
1138	901	5585
1139	902	5584
1140	903	5583
1141	904	5582
1142	905	5582
1143	906	5583
1144	907	5582
1145	907	5581
1146	908	5580
1147	909	5579
1148	910	5578
1149	910	5577
1150	911	5576
1151	912	5575
1152	913	5574
1153	913	5574
1154	915	5575
1155	915	5575
1156	916	5574
1157	917	5573
1158	918	5571
1159	918	5569
1160	919	5567
1161	920	5566
1162	921	5568
1163	922	5567
1164	922	5566
1165	923	5565
1166	924	5564
1167	924	5562
1168	925	5560
1169	926	5558
1170	926	5557
1171	927	5556
1172	928	5555
1173	929	5554
1174	929	5552
1175	930	5550
1176	931	5549
1177	931	5547
1178	932	5545
1179	932	5543
1180	933	5542
1181	934	5540
1182	935	5539
1183	935	5537
1184	936	5535
1185	936	5535
1186	937	5532
1187	938	5531
1188	938	5530
1189	939	5529
1190	940	5529
1191	941	5526
1192	941	5525
1193	942	5523
1194	943	5523
1195	943	5521
1196	944	5520
1197	945	5519
1198	946	5519
1199	946	5517
1200	947	5516
1201	948	5515
1202	949	5515
1203	950	5515
1204	950	5514
1205	951	5512
1206	952	5510
1207	952	5509
1208	953	5508
1209	954	5507
1210	955	5507
1211	956	5506
1212	957	5507
1213	957	5506
1214	958	5504
1215	959	5503
1216	960	5502
1217	960	5502
1218	961	5501
1219	962	5500
1220	963	5499
1221	963	5498
1222	964	5497
1223	965	5497
1224	966	5496
1225	967	5495
1226	968	5495
1227	968	5493
1228	969	5493
1229	970	5493
1230	971	5493
1231	972	5491
1232	972	5491
1233	973	5490
1234	974	5489
1235	975	5488
1236	976	5488
1237	976	5487
1238	977	5486
1239	978	5485
1240	979	5484
1241	979	5483
1242	980	5482
1243	981	5480
1244	982	5479
1245	982	5478
1246	983	5478
1247	984	5478
1248	985	5477
1249	986	5476
1250	986	5475
1251	987	5474
1252	988	5475
1253	989	5475
1254	990	5474
1255	991	5473
1256	991	5472
1257	992	5473
1258	993	5472
1259	994	5470
1260	995	5469
1261	995	5467
1262	996	5466
1263	997	5465
1264	997	5463
1265	998	5462
1266	999	5460
1267	999	5459
1268	1000	5458
1269	1001	5457
1270	1001	5455
1271	1002	5454
1272	1003	5452
1273	1003	5451
1274	1004	5450
1275	1005	5450
1276	1006	5449
1277	1007	5448
1278	1007	5447
1279	1008	5446
1280	1009	5444
1281	1010	5444
1282	1010	5442
1283	1011	5441
1284	1012	5441
1285	1013	5440
1286	1013	5438
1287	1014	5436
1288	1014	5435
1289	1015	5433
1290	1016	5431
1291	1016	5430
1292	1017	5430
1293	1018	5429
1294	1019	5427
1295	1019	5426
1296	1020	5425
1297	1020	5422
1298	1021	5421
1299	1022	5420
1300	1022	5418
1301	1023	5417
1302	1024	5417
1303	1025	5418
1304	1026	5418
1305	1027	5417
1306	1028	5415
1307	1028	5414
1308	1029	5414
1309	1030	5414
1310	1031	5413
1311	1032	5412
1312	1033	5412
1313	1033	5411
1314	1034	5410
1315	1035	5409
1316	1035	5407
1317	1036	5406
1318	1037	5404
1319	1037	5403
1320	1038	5402
1321	1039	5400
1322	1039	5399
1323	1040	5397
1324	1041	5396
1325	1041	5395
1326	1042	5394
1327	1043	5393
1328	1044	5393
1329	1045	5392
1330	1045	5391
1331	1046	5391
1332	1047	5390
1333	1048	5389
1334	1049	5388
1335	1050	5388
1336	1050	5386
1337	1051	5385
1338	1051	5382
1339	1052	5382
1340	1053	5382
1341	1054	5380
1342	1054	5380
1343	1055	5378
1344	1056	5377
1345	1056	5375
1346	1057	5374
1347	1058	5373
1348	1059	5373
1349	1059	5371
1350	1060	5369
1351	1061	5368
1352	1061	5367
1353	1062	5366
1354	1063	5364
1355	1063	5363
1356	1064	5363
1357	1065	5362
1358	1066	5362
1359	1067	5361
1360	1067	5360
1361	1068	5358
1362	1069	5356
1363	1069	5356
1364	1070	5354
1365	1071	5353
1366	1072	5353
1367	1072	5351
1368	1073	5350
1369	1074	5349
1370	1074	5348
1371	1075	5347
1372	1076	5345
1373	1076	5344
1374	1077	5342
1375	1078	5341
1376	1079	5341
1377	1080	5340
1378	1081	5343
1379	1082	5341
1380	1082	5340
1381	1083	5340
1382	1084	5339
1383	1085	5338
1384	1085	5336
1385	1086	5334
1386	1087	5333
1387	1087	5332
1388	1088	5333
1389	1089	5332
1390	1090	5331
1391	1091	5330
1392	1091	5329
1393	1092	5328
1394	1093	5327
1395	1093	5325
1396	1094	5324
1397	1095	5324
1398	1096	5322
1399	1096	5321
1400	1097	5320
1401	1098	5318
1402	1099	5318
1403	1099	5317
1404	1100	5315
1405	1101	5314
1406	1101	5313
1407	1102	5313
1408	1103	5313
1409	1104	5314
1410	1106	5315
1411	1106	5315
1412	1108	5317
1413	1109	5318
1414	1110	5318
1415	1111	5319
1416	1112	5318
1417	1113	5319
1418	1114	5319
1419	1115	5319
1420	1116	5320
1421	1117	5320
1422	1118	5319
1423	1119	5319
1424	1120	5320
1425	1121	5320
1426	1122	5321
1427	1123	5321
1428	1124	5320
1429	1125	5320
1430	1127	5326
1431	1128	5326
1432	1129	5326
1433	1130	5326
1434	1131	5326
1435	1132	5327
1436	1133	5326
1437	1134	5327
1438	1135	5328
1439	1136	5329
1440	1137	5328
1441	1138	5329
1442	1139	5329
1443	1140	5329
1444	1141	5330
1445	1142	5331
1446	1143	5331
1447	1144	5332
1448	1145	5332
1449	1147	5334
1450	1148	5335
1451	1149	5336
1452	1150	5336
1453	1151	5336
1454	1152	5336
1455	1153	5337
1456	1154	5337
1457	1155	5338
1458	1156	5338
1459	1157	5338
1460	1158	5338
1461	1159	5338
1462	1160	5339
1463	1161	5339
1464	1162	5339
1465	1163	5338
1466	1164	5340
1467	1166	5340
1468	1167	5340
1469	1168	5342
1470	1169	5342
1471	1170	5344
1472	1171	5345
1473	1172	5345
1474	1173	5345
1475	1174	5344
1476	1175	5345
1477	1176	5345
1478	1177	5345
1479	1178	5345
1480	1180	5347
1481	1180	5346
1482	1181	5346
1483	1182	5347
1484	1183	5346
1485	1184	5347
1486	1186	5348
1487	1187	5349
1488	1188	5349
1489	1189	5350
1490	1190	5350
1491	1191	5352
1492	1193	5354
1493	1194	5354
1494	1195	5354
1495	1196	5353
1496	1196	5353
1497	1197	5353
1498	1198	5353
1499	1200	5353
1500	1201	5353
1501	1202	5356
1502	1204	5359
1503	1205	5360
1504	1206	5359
1505	1207	5359
1506	1208	5359
1507	1209	5360
1508	1210	5361
1509	1211	5360
1510	1212	5361
1511	1213	5362
1512	1215	5364
1513	1216	5364
1514	1217	5363
1515	1218	5364
1516	1219	5364
1517	1220	5365
1518	1221	5365
1519	1222	5365
1520	1223	5364
1521	1224	5364
1522	1225	5365
1523	1226	5364
1524	1227	5365
1525	1228	5365
1526	1229	5365
1527	1230	5368
1528	1231	5368
1529	1233	5369
1530	1234	5370
1531	1235	5371
1532	1236	5371
1533	1237	5371
1534	1238	5371
1535	1239	5371
1536	1240	5370
1537	1241	5373
1538	1243	5376
1539	1244	5376
1540	1245	5376
1541	1246	5375
1542	1247	5375
1543	1248	5375
1544	1249	5375
1545	1250	5376
1546	1252	5379
1547	1253	5380
1548	1254	5380
1549	1255	5381
1550	1256	5381
1551	1257	5382
1552	1259	5384
1553	1260	5385
1554	1261	5384
1555	1262	5384
1556	1263	5384
1557	1264	5384
1558	1265	5384
1559	1266	5384
1560	1267	5384
1561	1268	5384
1562	1269	5385
1563	1270	5386
1564	1272	5386
1565	1273	5387
1566	1274	5390
1567	1276	5390
1568	1276	5389
1569	1277	5389
1570	1278	5389
1571	1279	5389
1572	1280	5388
1573	1281	5388
1574	1282	5388
1575	1283	5389
1576	1284	5389
1577	1285	5389
1578	1286	5389
1579	1287	5389
1580	1289	5390
1581	1290	5392
1582	1291	5392
1583	1292	5391
1584	1293	5391
1585	1294	5391
1586	1295	5392
1587	1296	5392
1588	1297	5392
1589	1298	5392
1590	1299	5392
1591	1301	5394
1592	1302	5395
1593	1304	5397
1594	1305	5397
1595	1305	5397
1596	1307	5397
1597	1308	5398
1598	1309	5398
1599	1310	5398
1600	1311	5397
1601	1312	5397
1602	1313	5397
1603	1314	5397
1604	1315	5397
1605	1316	5396
1606	1316	5396
1607	1317	5396
1608	1319	5396
1609	1320	5396
1610	1321	5396
1611	1322	5396
1612	1322	5396
1613	1324	5396
1614	1325	5396
1615	1326	5397
1616	1327	5397
1617	1328	5396
1618	1329	5396
1619	1330	5396
1620	1331	5397
1621	1332	5397
1622	1333	5397
1623	1334	5398
1624	1335	5398
1625	1336	5397
1626	1337	5397
1627	1338	5397
1628	1339	5398
1629	1340	5398
1630	1341	5398
1631	1342	5398
1632	1343	5398
1633	1344	5397
1634	1345	5397
1635	1346	5396
1636	1347	5396
1637	1348	5396
1638	1350	5398
1639	1351	5398
1640	1352	5398
1641	1353	5399
1642	1354	5398
1643	1355	5397
1644	1356	5397
1645	1357	5397
1646	1358	5397
1647	1359	5398
1648	1360	5398
1649	1361	5397
1650	1362	5397
1651	1363	5397
1652	1364	5397
1653	1365	5396
1654	1366	5396
1655	1367	5396
1656	1368	5396
1657	1369	5396
1658	1370	5396
1659	1371	5397
1660	1372	5397
1661	1373	5397
1662	1374	5398
1663	1375	5397
1664	1376	5396
1665	1377	5396
1666	1378	5396
1667	1379	5396
1668	1380	5396
1669	1381	5396
1670	1382	5396
1671	1383	5396
1672	1384	5396
1673	1386	5398
1674	1388	5400
1675	1389	5401
1676	1390	5401
1677	1391	5401
1678	1392	5401
1679	1393	5401
1680	1394	5401
1681	1395	5401
1682	1396	5401
1683	1397	5401
1684	1398	5400
1685	1399	5400
1686	1400	5399
1687	1401	5399
1688	1402	5399
1689	1403	5399
1690	1404	5400
1691	1405	5400
1692	1406	5400
1693	1407	5399
1694	1408	5398
1695	1409	5398
1696	1410	5398
1697	1411	5399
1698	1412	5398
1699	1413	5398
1700	1414	5398
1701	1416	5400
1702	1417	5400
1703	1418	5401
1704	1419	5400
1705	1420	5400
1706	1421	5401
1707	1422	5400
1708	1423	5401
1709	1424	5400
1710	1425	5399
1711	1426	5399
1712	1427	5399
1713	1428	5399
1714	1429	5399
1715	1430	5399
1716	1431	5398
1717	1432	5399
1718	1433	5399
1719	1434	5399
1720	1435	5399
1721	1437	5399
1722	1438	5399
1723	1438	5398
1724	1439	5397
1725	1440	5397
1726	1441	5397
1727	1442	5397
1728	1443	5396
1729	1444	5396
1730	1445	5395
1731	1446	5395
1732	1447	5396
1733	1448	5396
1734	1449	5395
1735	1450	5395
1736	1451	5395
1737	1452	5395
1738	1454	5395
1739	1455	5395
1740	1456	5395
1741	1457	5395
1742	1458	5395
1743	1459	5395
1744	1460	5394
1745	1461	5394
1746	1462	5395
1747	1463	5394
1748	1464	5394
1749	1465	5395
1750	1466	5394
1751	1467	5394
1752	1468	5395
1753	1469	5394
1754	1470	5393
1755	1471	5393
1756	1472	5392
1757	1473	5392
1758	1474	5392
1759	1475	5391
1760	1476	5392
1761	1477	5391
1762	1478	5391
1763	1479	5391
1764	1480	5391
1765	1481	5391
1766	1483	5392
1767	1484	5394
1768	1485	5393
1769	1486	5392
1770	1487	5392
1771	1488	5392
1772	1489	5392
1773	1490	5391
1774	1491	5391
1775	1492	5391
1776	1493	5391
1777	1494	5391
1778	1495	5390
1779	1496	5390
1780	1497	5390
1781	1498	5389
1782	1499	5388
1783	1500	5390
1784	1501	5389
1785	1502	5389
1786	1503	5389
1787	1504	5388
1788	1505	5388
1789	1506	5388
1790	1507	5387
1791	1508	5387
1792	1509	5387
1793	1510	5386
1794	1511	5385
1795	1512	5385
1796	1513	5385
1797	1514	5385
1798	1515	5386
1799	1516	5385
1800	1517	5385
1801	1518	5385
1802	1519	5385
1803	1520	5385
